"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Arl4c",-0.0998538739765042,0.268602524497595,-6.71073185801476,9.1168011610233e-06,0.000206098120525742,3.00648009007974
"Npas4.4",-0.0634319098219261,0.311548141537879,-6.70934103579728,9.13765061687966e-06,0.000206287502828324,3.00409629243129
"Qk.10",0.0188359502373069,0.978630888129672,6.68442846772966,9.05521871059791e-06,0.000205018729508014,3.00408955968758
"Cpsf4.1",-0.033380341466656,0.894098238110661,-6.70924450933546,9.1390994774636e-06,0.000206287502828324,3.00393084133922
"Tle3.19",-0.0148636279660856,0.0648639806926251,-6.6814140773462,9.10060164532862e-06,0.000205888954933286,2.99887632789865
"Dclk2",-0.0650802718446289,0.722314768793072,-6.70595763855579,9.18857963891233e-06,0.000207101749741592,2.99829623153889
"Smarcc2.7",-0.10306918992567,0.786439789492751,-6.70591994317673,9.18914872997244e-06,0.000207101749741592,2.99823160271073
"Rorb.7",-0.0757058648043108,0.765778178040465,-6.70425828501377,9.21427177817317e-06,0.000207370062205541,2.99538249439595
"Trps1.1",-0.0779360008350817,0.397627514021877,-6.70420703350035,9.21504780931599e-06,0.000207370062205541,2.9952946117128
"Gm9540",-0.0558922692037258,0.281905099344504,-6.70188742418774,9.25024242482237e-06,0.000207846425128477,2.99131672818292
"C1ql3",-0.03308827265471,0.111857098897011,-6.69976470608686,9.28257340742554e-06,0.000208414869754448,2.98767585444509
"Cyp7b1.5",0.0222931969565669,0.925853200294781,6.67200031585986,9.24387305348053e-06,0.000207846425128477,2.98258780271612
"Rabgap1l.1",-0.0586985039814655,0.731229406597687,-6.69358140537222,9.37742905834176e-06,0.000210385211962206,2.97706681956072
"Osr2.4",0.053743977060804,0.321569329748189,6.69311011870168,9.38470052012943e-06,0.000210389084202024,2.97625799454228
"Gm49430.2",-0.0567176108378014,0.802568463036286,-6.68863493567096,9.45404376028301e-06,0.000211783442874911,2.96857616123618
"Vac14",0.071670289212632,0.690846407878216,6.6819940019823,9.55793891141553e-06,0.000213787649447262,2.95717173555435
"Nrg1.3",0.0215759338174704,0.898644048762359,6.65623425327689,9.48914922521741e-06,0.00021240930180345,2.95528110967037
"Mib1.1",0.0448111667726729,0.881618211380032,6.6807176097022,9.57804465145241e-06,0.000214075798895245,2.95497911304068
"Sox10.2",-0.0350530990844813,0.776532937109226,-6.67492452616008,9.6698572195379e-06,0.000215860770438053,2.94502482081091
"Il18bp.1",-0.0402460923901162,0.810018558824424,-6.67476028197864,9.67247370319987e-06,0.000215860770438053,2.94474253279526
"Prrx1.4",-0.0490731282966004,0.236407059821364,-6.66959160708514,9.7551940325278e-06,0.000217543029000772,2.93585721785951
"Fam53a.3",-0.116654427920307,0.171148514954016,-6.6678670091766,9.78295981111809e-06,0.000217998180392561,2.9328917086653
"Snd1.8",0.0723803280748267,0.406677707195315,6.66475771340462,9.83322893021075e-06,0.00021876997892926,2.9275441438793
"Camk2g.12",0.076002074688186,0.800537450375227,6.66434189252719,9.83997219399322e-06,0.00021876997892926,2.92682888948357
"Ambra1",-0.0801683680025422,0.675323276321968,-6.6639013349669,9.84712190476882e-06,0.00021876997892926,2.92607105993708
"Sox6.32",0.0817834035279776,0.649497580082279,6.66268994119748,9.86680948338071e-06,0.000219043170531052,2.9239871332741
"Grm7.4",0.0187915248183992,0.929654739604073,6.63658730753624,9.80439472650765e-06,0.000218311680322695,2.92120568927194
"Haao",-0.0920316600510993,0.654691210948844,-6.65448202122336,1.00012982296149e-05,0.000221862631460402,2.9098620475603
"Tenm3.18",0.0432126146040812,0.808024342424913,6.65204621602498,1.00415788372953e-05,0.000222589582648408,2.90566849332449
"Skida1.23",-0.0768821655097715,0.340864945005876,-6.6513989599354,1.0052311053952e-05,0.000222650195687541,2.90455402306069
"Msl1.1",0.0365998793595105,0.845183275578217,6.65097553652814,1.00593383954387e-05,0.000222650195687541,2.90382492578036
"Zfp521.69",-0.0607579054918313,0.46423380133235,-6.64976707837184,1.00794229421495e-05,0.000222928252042153,2.90174393533333
"Comtd1.8",-0.0703814206067318,0.294499688115763,-6.6482382011428,1.01048932002735e-05,0.000223324921533562,2.89911089325138
"Dyrk1a.3",0.0985446239433787,0.668215424729993,6.64494158215317,1.01600433174305e-05,0.000224376455885757,2.89343235846132
"Tle4.22",-0.0514490395100809,0.197975293075994,-6.64425786322559,1.01715209751955e-05,0.000224462670991712,2.89225444590379
"X5730522E02Rik.26",-0.0516612018823796,0.769445011840523,-6.64310752118847,1.01908626153417e-05,0.000224722169145001,2.89027249117589
"Zfp326.9",0.0296408073566518,0.865129983102169,6.63403226689451,1.02580599526313e-05,0.000225700165416581,2.88181238128726
"Ilf3.8",0.0330269081674498,0.897797285358947,6.63816561698265,1.02743952635462e-05,0.000225891878654094,2.88175591594803
"Zeb2.142",-0.0284434805431304,0.875127261580464,-6.63042559674387,1.02555155061057e-05,0.000225700165416581,2.88088792750907
"Gm2505.16",0.0234322569495976,0.900747214475835,6.61595462766916,1.02267843104897e-05,0.000225346622014858,2.87871181836945
"Nfib.1",-0.047000761849792,0.891665857198589,-6.63579023897669,1.03148016440855e-05,0.000226540544405679,2.8776611584392
"Gm11847.6",-0.120073583469581,0.603341911399024,-6.63553304422776,1.03191866568029e-05,0.000226540544405679,2.87721775154209
"Rbm39.7",0.116959804183211,0.491237889343678,6.63481521352333,1.03314355880256e-05,0.000226641566633837,2.8759801552418
"Fbxw11.3",-0.0364292936182302,0.887087949953939,-6.63271027965953,1.03674418892632e-05,0.000227263221355098,2.87235068238074
"Gm6062",-0.0698938825314761,0.774211642365266,-6.61950015907236,1.05964387496357e-05,0.000232111349019183,2.84955918203727
"Uncx.53",-0.140542141220065,0.294664440623165,-6.61734694164849,1.06342651986369e-05,0.000232767886035452,2.84584198371027
"Mga.4",0.0685843012306295,0.721474812118762,6.61620776664813,1.0654334866588e-05,0.000232863217139431,2.84387511957534
"Meis1.39",-0.069556937984489,0.635852325797008,-6.61500410464441,1.06755838602597e-05,0.000232984005056345,2.84179672327618
"Btrc.91",-0.0287312978790136,0.835545016766096,-6.60788766747702,1.06658803107481e-05,0.000232943769174386,2.84032140256593
"Dach1.50",-0.0262032034516129,0.91624106163477,-6.60111977115544,1.06484417689904e-05,0.000232863217139431,2.83957196204872
"Lmo1.2",-0.0694670394403033,0.837085647550281,-6.61116958119127,1.07435742282938e-05,0.000234295297574645,2.83517423823089
"Gm11889.4",-0.0644096974794402,0.720616329884545,-6.60945238148038,1.07741693219688e-05,0.000234789747202344,2.83220787111077
"Calm2.2",0.0798413718362566,0.630781207016111,6.60830835743377,1.07946029868336e-05,0.000235062195974127,2.83023141150386
"Pde1b.1",0.0604254008734903,0.296471700510327,6.6063409298264,1.08298388449671e-05,0.000235387795232092,2.82683199403065
"Gm14006",-0.0731648820971758,0.872970119274998,-6.60622818990897,1.08318616270511e-05,0.000235387795232092,2.82663718061946
"Gm12074.1",0.0835283793060722,0.658534951033197,6.60614344686941,1.08333823496499e-05,0.000235387795232092,2.8264907443906
"Gm34783.2",-0.100732249543591,0.664677405752556,-6.60535454677932,1.0847550003278e-05,0.000235522959301942,2.82512747598422
"Tcf4.51",0.0668091551293789,0.662923297119348,6.60296145532006,1.08906460339279e-05,0.000236278812494875,2.82099154959285
"Casz1.14",0.0819262804499334,0.359234631700782,6.60218089451536,1.09047416212528e-05,0.000236278812494875,2.81964235610834
"Tox3.10",-0.0721027652917776,0.584234956020566,-6.60209577806647,1.09062798357792e-05,0.000236278812494875,2.81949522797735
"Spi1.4",0.112521949795138,0.657314832380527,6.59871065280798,1.09676404649697e-05,0.000237434594930831,2.81364307064212
"Pbx3.13",-0.0614652374828767,0.663507535900309,-6.59798547383446,1.09808325263304e-05,0.000237546666848799,2.81238918953193
"Gtdc1.20",0.0657955942560856,0.70306192299657,6.59457624985762,1.10430748797822e-05,0.000238718898768859,2.80649346754088
"Ctnna1.10",0.0321828059615207,0.919704785246855,6.59278959730398,1.10758416736704e-05,0.000239252711138899,2.80340310160569
"Cntfr.6",0.0617322142494342,0.45961966340455,6.59223323150223,1.10860661203108e-05,0.000239299156305646,2.8024406695894
"Etv5.2",-0.0546104694509566,0.715341451083872,-6.59019688368211,1.11235730706511e-05,0.000239811408592576,2.79891772618384
"Gm7729.16",0.0682870503046016,0.588801875688844,6.59006641946869,1.11259805923269e-05,0.000239811408592576,2.79869200000191
"Vwc2l.5",0.0394028401728191,0.768824786352828,6.58924722189967,1.11411101620353e-05,0.000239962995546686,2.79727459052959
"Efnb2",0.0857652862281899,0.667096120721346,6.58731235070003,1.11769306566979e-05,0.000240550841102873,2.79392643563845
"Gm3508.2",-0.0463837404502572,0.327964109266875,-6.5868969879896,1.11846360643708e-05,0.000240550841102873,2.7932076143618
"Eftud2",0.0315470682056655,0.875316510601915,6.58450145090562,1.12291847047612e-05,0.0002413338267549,2.78906147325208
"Casz1.64",0.111427146766285,0.49429335748843,6.58308901789466,1.12555382840952e-05,0.000241561389604082,2.7866165021222
"Marchf6.1",0.0678944953154613,0.659583487511226,6.58263926075153,1.12639436028654e-05,0.000241561389604082,2.78583790000512
"Trpc1.1",0.0832065830698056,0.556349428377423,6.58221619160828,1.12718561749335e-05,0.000241561389604082,2.78510547411373
"Rnf165.12",-0.0951017484593812,0.344808492715759,-6.58176376000059,1.12803243631045e-05,0.000241561389604082,2.78432218850598
"Exoc6b.4",-0.0546714101105695,0.677365389716326,-6.5817529659532,1.12805264774454e-05,0.000241561389604082,2.78430350065349
"Zeb2.114",-0.124022609321653,0.715685900708028,-6.58125809063376,1.12897969087395e-05,0.000241585350891201,2.78344670064633
"Slc25a21.2",0.065199085583797,0.459860302928529,6.57996690976359,1.13140220934391e-05,0.000241929056842175,2.78121106469199
"Rgs6.3",0.0573639276090881,0.395042366264284,6.57807649652082,1.13495885668414e-05,0.000242514604437979,2.77793747090518
"Mylk.3",0.0568330104418868,0.717281572518278,6.5768657241474,1.13724298280809e-05,0.000242827595687919,2.7758405444332
"Efna5.12",-0.132586435927682,0.626777624464076,-6.57506303967537,1.14065269699106e-05,0.000243380302237034,2.77271812253355
"Rnf220.62",-0.0566869742164601,0.569343372466371,-6.57237670613327,1.14575372532239e-05,0.00024426104171021,2.76806431935267
"Pkdcc.5",0.109464053722542,0.456785828576676,6.5720221253485,1.14642881877013e-05,0.00024426104171021,2.76744997072421
"Gsx2.1",0.0416825678860887,0.216181358251036,6.56903074880982,1.15214080608197e-05,0.000245301703088013,2.76226641741143
"Dcaf8",0.0957477501005044,0.444075132014179,6.56735247859221,1.15535851031429e-05,0.000245711823477479,2.75935772619679
"Fign.38",-0.142550933369035,0.600950998626341,-6.56704032911482,1.15595802603424e-05,0.000245711823477479,2.75881668277965
"Abcc5.1",0.0652666102575315,0.730778537546961,6.56673004328183,1.15655428603126e-05,0.000245711823477479,2.75827885650734
"Galnt5.3",0.0333137920399258,0.851123381298798,6.5660580221348,1.1578467807352e-05,0.000245810208027572,2.75711398057478
"Efna5.4",-0.0352365669061149,0.892675780747701,-6.56550457926818,1.15891235280548e-05,0.000245860310666399,2.75615460133075
"Sdccag8.16",-0.0591531667501147,0.794833839759094,-6.56488131255604,1.16011359266367e-05,0.000245939102616402,2.75507413454758
"Gabrg3",0.0418330349995771,0.478532655204539,6.56354414611305,1.16269516351823e-05,0.000246134261151356,2.75275590618944
"Zbtb18.11",-0.0671528610442736,0.194541999335956,-6.56059557829609,1.16840908037796e-05,0.000247167308459397,2.74764315613427
"Bag6.4",-0.0230006728055726,0.910369127284605,-6.53877484565205,1.16211940679256e-05,0.000246134261151356,2.74524723223576
"Comtd1.4",-0.0901550005153456,0.534654807652473,-6.55780088415124,1.17385201989773e-05,0.000248141599955128,2.74279613261628
"Smg6.16",-0.0815913545627993,0.370312565657927,-6.55629653382775,1.17679290038854e-05,0.000248585967133394,2.74018660005701
"Trabd2b.2",-0.0627847547884554,0.835113787950759,-6.55427733179547,1.18075243388666e-05,0.0002492447285121,2.73668349431239
"Casz1.19",0.0897603843568157,0.413457603719904,6.55264999321223,1.18395372117028e-05,0.000249604323274927,2.73385982907771
"Osr2.2",0.0635432349249466,0.115076875195757,6.55255525990644,1.18414036010577e-05,0.000249604323274927,2.73369544219272
"Foxn3.9",-0.160351230025083,0.590368436288676,-6.5470532708409,1.19503325972791e-05,0.000251721398141833,2.72414597713068
"Lrmda.1",-0.136681504637045,0.657672112124702,-6.54505927550292,1.19900691201764e-05,0.000252379033035986,2.72068410946456
"Nfia.41",0.0594697705421829,0.783462168747939,6.54458179863147,1.19996048850063e-05,0.000252400489692641,2.71985505983606
"Zswim6.13",-0.093235015097116,0.780372938028255,-6.54366312519228,1.20179742494948e-05,0.00025260759066119,2.7182598677074
"Nrxn3.12",0.0353797846388707,0.854608518356083,6.54314183753134,1.2028410795213e-05,0.000252647775150764,2.71735464868424
"Efna5.14",-0.0658800228793717,0.744232904756803,-6.54067227885284,1.2077982516591e-05,0.000253495162146073,2.7130657456325
"Lbx1.16",-0.0311385532491986,0.173584118336678,-6.53975259073869,1.20922707123309e-05,0.000253495162146073,2.71176552707894
"Zfhx3.57",0.0369585630517846,0.7653321460322,6.53985602418576,1.20944143899365e-05,0.000253495162146073,2.71164796774523
"Gtsf1l.3",-0.0747899357011181,0.446230902184793,-6.53798780610901,1.21321115026766e-05,0.000254105574985742,2.70840266255606
"Phf21a.15",-0.0915013223819038,0.642904205728471,-6.53495141853229,1.2193643354107e-05,0.000255213988761065,2.7031271068637
"Tmem39a",-0.0485292035230901,0.615990818411401,-6.53401581409488,1.22126691443792e-05,0.000255431810467161,2.70150129416639
"Tank.9",0.0894869264943273,0.715098418328962,6.53258788993345,1.22417664761037e-05,0.000255859825847875,2.69901974215814
"Klhl32.4",0.0417081961827094,0.774709503087628,6.52949446995527,1.23050520175947e-05,0.00025700128727657,2.69364282140162
"Nptn.4",0.0655691878625165,0.82664795863669,6.52851515860632,1.23251583536288e-05,0.000257130835809669,2.69194033188995
"Dusp16.1",-0.0650525182453326,0.715221230413602,-6.52834736828143,1.23286067309626e-05,0.000257130835809669,2.69164862278904
"Son.10",0.0577524762270289,0.780732428062702,6.52722415164193,1.23517168365202e-05,0.000257431667991525,2.68969577483114
"Pds5a",0.0410529557178777,0.768142343188362,6.525017093267,1.23972594276124e-05,0.000258199281557377,2.68585803918843
"Zfhx3.94",-0.12686985149785,0.751211574903477,-6.52166124862224,1.24668451378161e-05,0.000259215187270402,2.68002147637175
"Eri3.75",-0.0832114415947449,0.787846482129357,-6.52140014540401,1.24722764465902e-05,0.000259215187270402,2.679567295645
"Sema6d.3",0.0227273885821308,0.935867178247887,6.49904066773006,1.24135887950095e-05,0.000258357816796135,2.67635790510272
"Gm21992.19",0.0655657960045779,0.540413973247945,6.51911216293251,1.25199759887171e-05,0.000260024196480455,2.67558702808804
"Zfp385a.2",0.121223562761173,0.60050442727687,6.51758352067033,1.25519515480673e-05,0.000260505733914616,2.67292734460726
"Zbtb20.77",-0.037737682435019,0.868563127682536,-6.51596562508945,1.25858874306605e-05,0.000260950296444981,2.67011202459737
"Arap3.2",-0.0509421600875401,0.11563460184315,-6.51489943507602,1.26083037251374e-05,0.000260950296444981,2.66825654043633
"Grik4.4",-0.0631366726415693,0.210566435896238,-6.51488576337364,1.26085914400652e-05,0.000260950296444981,2.66823274665393
"Gm13518.3",0.045227494187434,0.686835443626891,6.51440098472971,1.26187978463222e-05,0.000260979282464377,2.66738903743831
"Vstm2a.1",0.0188524095634858,0.940661751924001,6.48676219147323,1.2601240905502e-05,0.000260950296444981,2.65963261734543
"Lmo7",0.0301407398286002,0.900403385293248,6.50576327830821,1.27544848768013e-05,0.000263417887312724,2.65551669450119
"Dab1.6",0.0228872296238404,0.875235141079343,6.48433379709073,1.2743451961603e-05,0.000263373560520243,2.64931353577142
"Gm12067.12",0.0414947877103974,0.822800970746013,6.50098638500862,1.29046917007093e-05,0.000266334504132257,2.64402962866829
"Rpl19.ps10.3",0.0551619946207516,0.518441455445602,6.49616398321962,1.30091211536385e-05,0.000268302939199989,2.63562622131774
"Nfia.34",0.2018805875592,0.267613095052633,6.49418416198804,1.30522506959217e-05,0.000269005253042441,2.63217531805213
"Eif4ebp3",0.0456905329715691,0.758425121368384,6.49373331959171,1.30620930548728e-05,0.000269021022840351,2.63138940850242
"Pja1.9",-0.0794838719881171,0.509552854693182,-6.48967964003066,1.31509396366107e-05,0.000270474946571987,2.62432178806954
"Gm45647.26",0.0298242485775283,0.866265881849933,6.4872547599056,1.31442301941687e-05,0.000270474946571987,2.62396939925894
"Wdtc1.2",0.0465829766134315,0.748107190275042,6.48837810138137,1.31796004080821e-05,0.000270876433629909,2.6220520737921
"Arih1.1",0.0355828676599213,0.882988743401467,6.48638618770392,1.32235906627272e-05,0.00027154892919949,2.61857799095473
"Tshz3.4",-0.0689524677821885,0.713881438882234,-6.4858827082578,1.32347340829051e-05,0.00027154892919949,2.61769979086911
"Nr2c2.1",0.0488798667570734,0.631659749224824,6.48541498127559,1.32450950272766e-05,0.00027154892919949,2.61688392168984
"Adamts5.2",-0.0503736572362477,0.799570182084183,-6.4852401087102,1.32489709357378e-05,0.00027154892919949,2.61657887900296
"Asic4.1",-0.0546316213495738,0.373218667868078,-6.48098641196701,1.33436180759519e-05,0.000273223025451493,2.60915757687085
"Tox2.1",-0.0523853696547556,0.852115625871806,-6.48012027191191,1.33629769470912e-05,0.000273318528489262,2.6076461470088
"Eomes.6",-0.0261044814711125,0.164188669327344,-6.46702902359329,1.33490886680083e-05,0.000273223025451493,2.60427332569319
"Dach1.21",0.136147612206832,0.408159068951542,6.47744743402638,1.34229028185462e-05,0.000274354876436727,2.6029813566897
"Il17b.1",-0.0411422416876906,0.181580596330229,-6.47630891457838,1.34485143401027e-05,0.000274688917641367,2.60099405328998
"Nedd9",-0.0856396274702388,0.733120216903313,-6.47351021095101,1.35116906082208e-05,0.000275789238674821,2.59610812649625
"Ildr2.1",0.0394150105581438,0.780130300342531,6.47265633215468,1.35310274816872e-05,0.000275993848227641,2.59461722897513
"Pola1.32",0.0346615860579801,0.902547122703315,6.47124589352233,1.35630317704897e-05,0.000276456377291612,2.59215434535577
"Rpl28.ps2",-0.0991174780467957,0.689187768007441,-6.47026611360109,1.35853107073183e-05,0.000276720174180614,2.59044331198934
"Esrrb.10",-0.0695134162642594,0.383534751248888,-6.46692500097654,1.3661572411877e-05,0.000278066763801344,2.5846076005807
"Rnf220.49",-0.0552912718290806,0.791555469938175,-6.46613946894968,1.36795674873421e-05,0.000278066763801344,2.58323534169106
"Nprl3",-0.0288459892504913,0.908040905836844,-6.46163958404446,1.36725079898392e-05,0.000278066763801344,2.58220807004188
"Syn3",0.0848315159353358,0.426890005612346,6.46533089877468,1.36981162940724e-05,0.000278252962719275,2.581822749812
"Csnk1d.4",0.0607937067862724,0.660619993735019,6.45975999568724,1.38266334465604e-05,0.000280479079709589,2.57208783967578
"Ric8b.4",0.0426408567304708,0.800151983161743,6.45878077840468,1.38493537447585e-05,0.000280587315314928,2.57037626594855
"Gm13991.11",0.032776667175868,0.860234659141794,6.45871402503972,1.38509040154449e-05,0.000280587315314928,2.5702595830259
"Phf3",0.0153704655991445,0.92028596594344,6.43368020108048,1.37831872602058e-05,0.000279789260842958,2.56623032787197
"Gm18441.2",-0.0589115169507672,0.840888967375287,-6.45528781212364,1.39307188345324e-05,0.000282011416734314,2.56426985320197
"Tshz3.19",-0.0636341613558336,0.7223529826524,-6.45390579419584,1.39630498293046e-05,0.000282150124481473,2.56185334975203
"Ilf3.2",0.0508925874593364,0.859533470713162,6.45379172595019,1.39657218611277e-05,0.000282150124481473,2.5616538861487
"Mvk.3",0.0696123319059939,0.329231432100018,6.45372297290933,1.39673326500133e-05,0.000282150124481473,2.56153366139856
"Dio2",-0.0667773605330897,0.862900464973713,-6.45336803421913,1.39756514741304e-05,0.000282150124481473,2.56091298899242
"Mtss1",0.105987820278458,0.651067638409819,6.44996506441984,1.40556723426917e-05,0.000283572471899491,2.55496143514233
"Sptan1.5",0.0308135212814401,0.635372632376185,6.44644498414082,1.41379660224834e-05,0.000284844934743944,2.54886258741567
"Ebf1.67",-0.0633175210230132,0.709100235910434,-6.44391096684338,1.41992247573217e-05,0.000285884799003222,2.54436937023331
"Gm9540.4",0.012440828605252,0.951810254512631,6.42092387932604,1.40841838575794e-05,0.000283954392508218,2.54372769644255
"Prrc2a.1",0.118195055222952,0.665551375060119,6.44301884822772,1.4220507972327e-05,0.000286118937390262,2.54280812716649
"Fam193b.2",0.085600591025233,0.651100889559439,6.44005505904648,1.42914554369693e-05,0.000287351332961641,2.53762060462233
"Pxk",0.0726933550402768,0.848975525236365,6.43662383482538,1.43740563281261e-05,0.000288425123491315,2.53161344488039
"Skida1.20",-0.0711902841409533,0.221861353729447,-6.43606330488367,1.43875976417682e-05,0.000288481106163615,2.53063195479344
"Fgf6",0.0925950642068084,0.610171181494667,6.43570279484339,1.43963139324488e-05,0.000288481106163615,2.53000067784953
"Dusp10.1",0.0710814353815296,0.6355075440492,6.43396690136308,1.44383613828848e-05,0.000289016498715384,2.52696076714407
"Gm11888.1",0.0357384074877674,0.853339404760599,6.43379485193927,1.44425358368756e-05,0.000289016498715384,2.52665945058297
"Psd2.18",-0.017290141592676,0.0638139483208086,-6.4108726851443,1.43261997384089e-05,0.000287854631625238,2.52598151476935
"Rnf220.107",-0.0215095547104054,0.94603764081238,-6.40946063413691,1.43605470970444e-05,0.000288349277991263,2.52348733246804
"Asic2.9",0.0604563046012638,0.781079200678183,6.4318816701354,1.44890409647501e-05,0.000289556107263856,2.52330855404401
"Ola1.8",-0.0219111318529722,0.898333967689077,-6.40707064894,1.44529679768587e-05,0.000289030102516977,2.51726478821662
"Cadm1.38",0.0705732620668903,0.290519773222217,6.42468173547473,1.46654675130999e-05,0.000292884407470177,2.51069358339772
"Usp24.3",0.126179974641589,0.496921940781998,6.42368443815242,1.4690082266669e-05,0.000293178429722066,2.50894567030847
"Gm50420.7",-0.0412291930598834,0.825604097877059,-6.42280961858458,1.47117097616879e-05,0.000293412477932129,2.50741230700961
"Irx5.2",-0.0821233440112222,0.32761078136733,-6.42145492578288,1.47452667093914e-05,0.000293728497019032,2.50503762871724
"Gm13478.4",0.0431349452919198,0.858625454184371,6.42136985318278,1.47473767103391e-05,0.000293728497019032,2.50488849432623
"Sdccag8.7",-0.0823710158986885,0.735197860581547,-6.41980878935047,1.47861510354684e-05,0.000294302994115633,2.502151736567
"Fjx1",0.0472869826797914,0.549205886908193,6.41562926467605,1.48904909355598e-05,0.00029578383368444,2.49482283624504
"Skida1.16",-0.0998043807321584,0.404275822553277,-6.41394126586974,1.49328496696997e-05,0.000296228156399525,2.49186221818133
"Zeb2.69",-0.119767854035813,0.757449745013184,-6.41332346322787,1.49483844126372e-05,0.00029633797246644,2.49077854420571
"Gm47883",0.0272790257471082,0.746435874570079,6.40539714349313,1.49246902751802e-05,0.000296228156399525,2.48951230108332
"Gm11880.10",0.0157269587389858,0.906170513732156,6.38996356708094,1.48437245800392e-05,0.000295250647905115,2.48902105517878
"Mylk.5",0.0529339539394139,0.735221820004223,6.41203156814878,1.49809241102245e-05,0.000296784523967061,2.48851229262297
"X1700017N19Rik.1",0.0214449387674989,0.892288171646703,6.38922763891077,1.48622926638383e-05,0.000295421708704343,2.48771909930673
"Kctd12",-0.0628263387099954,0.715413447304093,-6.4112297191268,1.50011580890179e-05,0.000296986855233281,2.48710556973354
"Rps18.ps1",0.0642260597910041,0.600986040708761,6.41060022505549,1.50170629160386e-05,0.000297103266784137,2.48600115658099
"Slf2.10",-0.0385451873447543,0.189865551571475,-6.40904618737608,1.50564030626572e-05,0.000297556668290371,2.483274452285
"Gm13973.3",-0.0622797096430907,0.841915534119213,-6.40890193961626,1.50600601422396e-05,0.000297556668290371,2.48302133953799
"Rbm39.2",0.121099710017264,0.162527512541618,6.40787478081977,1.50861284039726e-05,0.000297772773365386,2.48121889401868
"Zfp281.3",0.04142496619596,0.830044291597133,6.40767939695774,1.50910924045892e-05,0.000297772773365386,2.48087602067806
"Kcnd3.2",-0.0520029208109621,0.386088964124294,-6.40580092422732,1.51389051176759e-05,0.00029851745241022,2.47757928104634
"Crebzf.7",-0.0397968883332112,0.235237507844981,-6.40280641212911,1.52154530587283e-05,0.000299827381849422,2.47232289313606
"Prpf40b.1",0.0719284296399495,0.621461727459793,6.40197515600308,1.52367741343459e-05,0.000300048023268843,2.47086354055149
"Crem",0.0449820332585051,0.584090648071481,6.40140525066925,1.52514098644534e-05,0.000300136808866404,2.46986296118095
"Camkmt.9",-0.0752777387708131,0.857419187461257,-6.3975108985391,1.53518160108114e-05,0.000301842870909017,2.46302449433336
"Nav3.1",-0.063869447552529,0.636439980306688,-6.3969588825829,1.53661043515242e-05,0.000301842870909017,2.46205499045736
"Dcakd.2",-0.0592660975554018,0.334325456459629,-6.39686031407905,1.53686571583394e-05,0.000301842870909017,2.46188187056782
"Meis2.16",-0.110560065694662,0.379425660741185,-6.39581597700397,1.53957315749604e-05,0.000302174368666955,2.4600475779578
"Rpl19.ps10.19",-0.0443039406979317,0.751687961795372,-6.39351360062141,1.54555974463408e-05,0.000303148604577896,2.45600312098423
"Kcnip1.3",0.0561123879952252,0.651680183028165,6.39028081130188,1.55400679749791e-05,0.000304603832390514,2.45032304868531
"Gm9540.2",-0.0504951511064611,0.374529486798187,-6.38912340329345,1.55704277903635e-05,0.000304948109828169,2.44828911708595
"Gm46574.15",-0.059925670109372,0.870328102945951,-6.38882706628612,1.55782109619681e-05,0.000304948109828169,2.44776833018395
"Pax2.118",-0.0431507844040923,0.238246703706735,-6.38769965995556,1.56078591332506e-05,0.000305326812628481,2.44578690157164
"Lclat1",-0.0765874049310194,0.284426673816274,-6.3870992377924,1.5623672981064e-05,0.000305434562097488,2.44473158306276
"Srsf3.6",0.0652566454081623,0.546186608012849,6.38597498083963,1.5653328720793e-05,0.000305812592813542,2.44275542696477
"Zfhx4.25",0.0364742284763137,0.804575933626374,6.37915776465156,1.58344222948966e-05,0.000308943234729328,2.43076884317388
"Qk.11",0.0181524045024139,0.964664844347289,6.35497681281053,1.5753962065337e-05,0.000307575872022656,2.42704384150631
"Adgrl1",-0.058412915691511,0.731677798516131,-6.37234193702061,1.60176760253579e-05,0.000312217741812546,2.41877841646239
"Ssbp3",0.0725786410112593,0.7590101568371,6.372133255274,1.60233217024963e-05,0.000312217741812546,2.41841120370467
"Zc3h12c.1",0.0774109256086137,0.526284824296511,6.36965276940559,1.60905887785219e-05,0.000313322457049313,2.41404589527881
"Celf4.25",-0.0901605314296115,0.774696955505863,-6.36916934164286,1.6103733053478e-05,0.00031337251247927,2.41319503309576
"Mrps22.2",-0.0503801645876847,0.669897441791225,-6.36840778433364,1.61244624369126e-05,0.000313570008689488,2.41185458192981
"Gm11880.4",0.0529691651463741,0.553291857693865,6.36675785892452,1.61694689708142e-05,0.000314239050418373,2.40895020520126
"Npas3.4",-0.0560191757182096,0.778816235844877,-6.36625204099559,1.61832929920729e-05,0.000314301608391916,2.40805973617533
"Pbx1.11",0.0945131183831891,0.676285336236951,6.36414044707144,1.62411368871867e-05,0.000315218450507892,2.40434199921182
"Gm47240",0.0840705995224571,0.723290593408266,6.36248756313236,1.62865663334857e-05,0.000315893302634501,2.40143146039499
"Nog.12",-0.0651224785250541,0.670486949552394,-6.36100527908616,1.6327420149649e-05,0.000316280242924655,2.39882101419579
"Wasf2.1",0.104205237008564,0.202007981033974,6.36098935983692,1.6327859488974e-05,0.000316280242924655,2.39879297723894
"Zfp521.57",-0.0673484946114984,0.761720279541772,-6.35889910500064,1.63856541063614e-05,0.00031719244333784,2.39511132604763
